city,state,lat,lon
South Richmond Hill,NY,40.6881,-73.8239
South River,NJ,40.4444,-74.3801
South Rockwood,MI,42.0624,-83.2663
South Roxana,IL,38.8294,-90.0628
South Royalton,VT,43.8089,-72.5232
South Ryegate,VT,44.2111,-72.1296
South Saint Paul,MN,44.8881,-93.0460
South Salem,NY,41.2553,-73.5402
South Salem,OH,39.3021,-83.2720
South San Francisco,CA,37.6538,-122.4347
South Seaville,NJ,39.1789,-74.7603
South Shore,KY,38.7093,-82.9464
South Shore,SD,45.1049,-96.9859
South Sioux City,NE,42.4656,-96.4182
South Solon,OH,39.7423,-83.5970
South Sterling,PA,41.2712,-75.3814
South Strafford,VT,43.8282,-72.3700
South Sutton,NH,43.3200,-71.9347
South Tamworth,NH,43.8336,-71.3117
South Thomaston,ME,44.0378,-69.1359
South Union,KY,36.8764,-86.6564
South Vienna,OH,39.9473,-83.6157
South Wales,NY,42.7063,-78.5452
South Walpole,MA,42.0992,-71.2752
South Wayne,WI,42.5822,-89.8888
South Webster,OH,38.8200,-82.7202
South Wellfleet,MA,41.9181,-69.9958
South West City,MO,36.5319,-94.5961
South Weymouth,MA,42.1728,-70.9487
South Whitley,IN,41.0726,-85.6143
South Williamson,KY,37.6670,-82.2886
South Willington,CT,41.8553,-72.3019
South Wilmington,IL,41.1728,-88.2767
South Windham,CT,41.6677,-72.1681
South Windham,ME,43.8150,-70.4275
South Windsor,CT,41.8341,-72.5576
South Woodstock,CT,41.9389,-71.9600
South Woodstock,VT,43.5601,-72.5384
South Yarmouth,MA,41.6728,-70.1973
Southampton,MA,42.2247,-72.7194
Southampton,NY,40.9043,-72.4103
Southampton,PA,40.1902,-75.0060
Southard,OK,36.0747,-98.4465
Southaven,MS,34.9771,-89.9992
Southborough,MA,42.2939,-71.5320
Southbridge,MA,42.0750,-72.0353
Southbury,CT,41.4767,-73.2241
Southeastern,PA,40.0631,-75.4047
Southern Md Facility,MD,39.1412,-77.1901
Southern Pines,NC,35.1697,-79.3957
Southfield,MA,42.0780,-73.2609
Southfield,MI,42.4630,-83.2880
Southfields,NY,41.2480,-74.1762
Southgate,MI,42.2044,-83.1999
Southington,CT,41.6052,-72.8727
Southington,OH,41.2983,-80.9485
Southlake,TX,32.9565,-97.1481
Southmayd,TX,33.6303,-96.7689
Southmont,NC,35.6678,-80.2672
Southold,NY,41.0555,-72.4290
Southport,CT,41.1364,-73.2839
Southport,ME,43.8238,-69.6673
Southport,NC,34.0121,-78.0456
Southside,TN,36.3626,-87.3061
Southside,WV,38.7120,-81.9966
Southview,PA,40.3278,-80.2592
Southwest,PA,40.1989,-79.5211
Southwest Harbor,ME,44.2823,-68.3265
Southwick,MA,42.0511,-72.7706
Southworth,WA,47.5122,-122.5006
Spade,TX,33.9261,-102.1531
Spalding,MI,45.6957,-87.4964
Spalding,NE,41.6874,-98.3715
Spanaway,WA,47.0732,-122.3943
Spangle,WA,47.4338,-117.3827
Spangler,PA,40.6481,-78.7691
Spanish Fork,UT,40.1099,-111.6462
Spanish Fort,AL,30.6959,-87.8867
Spanishburg,WV,37.4631,-81.1069
Sparkill,NY,41.0256,-73.9229
Sparkman,AR,33.9030,-92.8110
Sparks,GA,31.1790,-83.4476
Sparks,NE,42.9411,-100.2556
Sparks,NV,39.5473,-119.7556
Sparks,OK,35.6138,-96.8163
Sparks Glencoe,MD,39.5431,-76.6691
Sparland,IL,41.0134,-89.4571
Sparr,FL,29.3383,-82.1128
Sparrow Bush,NY,41.4359,-74.7236
Sparrows Point,MD,39.2291,-76.4469
Sparta,GA,33.2655,-82.9859
Sparta,IL,38.1318,-89.7035
Sparta,KY,38.7256,-84.8813
Sparta,MI,43.1619,-85.6877
Sparta,MO,36.9775,-93.1065
Sparta,NC,36.5089,-81.1384
Sparta,NJ,41.0277,-74.6407
Sparta,OH,40.3735,-82.6970
Sparta,TN,35.9547,-85.4786
Sparta,VA,37.9917,-77.2306
Sparta,WI,43.9540,-90.8146
Spartanburg,SC,34.9352,-81.9654
Spartansburg,PA,41.7936,-79.6849
Spavinaw,OK,36.4155,-95.0285
Spearfish,SD,44.4946,-103.8650
Spearman,TX,36.1927,-101.1952
Spearsville,LA,32.9550,-92.5870
Spearville,KS,37.8235,-99.7370
Speculator,NY,43.5042,-74.3667
Speed,NC,35.9678,-77.4456
Speedway,IN,39.7987,-86.2573
Speedwell,TN,36.4797,-83.8135
Speedwell,VA,36.7998,-81.1834
Speer,IL,41.0097,-89.6933
Spelter,WV,39.3450,-80.3181
Spencer,IA,43.1451,-95.1457
Spencer,ID,44.2814,-112.0988
Spencer,IN,39.2891,-86.7789
Spencer,MA,42.2441,-71.9906
Spencer,NC,35.6953,-80.4310
Spencer,NE,42.8849,-98.7059
Spencer,NY,42.2467,-76.4899
Spencer,OH,41.0983,-82.0999
Spencer,OK,35.5183,-97.3488
Spencer,SD,43.7557,-97.5936
Spencer,TN,35.7279,-85.4287
Spencer,VA,36.5968,-80.0373
Spencer,WI,44.7391,-90.3114
Spencer,WV,38.7897,-81.3303
Spencerport,NY,43.1895,-77.8043
Spencertown,NY,42.3091,-73.5008
Spencerville,IN,41.2696,-84.9398
Spencerville,MD,39.1213,-76.9598
Spencerville,OH,40.7038,-84.3413
Spencerville,OK,34.1326,-95.3835
Speonk,NY,40.8194,-72.7058
Sperry,IA,40.9419,-91.1850
Sperry,OK,36.2955,-95.9804
Sperryville,VA,38.6203,-78.2466
Spiceland,IN,39.8271,-85.4450
Spicer,MN,45.2241,-94.9116
Spicewood,TX,30.3899,-98.0539
Spickard,MO,40.2400,-93.5503
Spillville,IA,43.2050,-91.9508
Spindale,NC,35.3601,-81.9251
Spinnerstown,PA,40.4389,-75.4375
Spirit Lake,IA,43.4262,-95.1123
Spirit Lake,ID,47.9657,-116.8680
Spiritwood,ND,47.1016,-98.6485
Spiro,OK,35.2492,-94.6265
Spivey,KS,37.4410,-98.1751
Splendora,TX,30.2326,-95.1993
Spofford,NH,42.9120,-72.4103
Spokane,MO,36.8636,-93.2754
Spokane,WA,47.6665,-117.4365
Spooner,WI,45.8505,-91.9155
Spotswood,NJ,40.3847,-74.3894
Spotsylvania,VA,38.1995,-77.6487
Spottsville,KY,37.8399,-87.4247
Spout Spring,VA,37.3643,-78.9059
Spraggs,PA,39.7610,-80.2622
Sprague,NE,40.6258,-96.7444
Sprague,WA,47.3247,-117.9897
Sprague,WV,37.7930,-81.1841
Sprague River,OR,42.4556,-121.5031
Spragueville,IA,42.0727,-90.4730
Sprakers,NY,42.8484,-74.4536
Sprankle Mills,PA,41.0185,-79.0778
Spray,OR,44.8242,-119.8303
Spreckels,CA,36.6219,-121.6458
Spring,TX,30.0532,-95.3773
Spring,TX,30.1374,-95.4689
Spring Arbor,MI,42.2069,-84.5501
Spring Branch,TX,29.9238,-98.3788
Spring Brook,NY,42.8181,-78.6758
Spring Church,PA,40.6153,-79.4545
Spring City,PA,40.1765,-75.5697
Spring City,TN,35.6821,-84.8420
Spring City,UT,39.4825,-111.4953
Spring Creek,NV,40.5078,-115.3442
Spring Creek,PA,41.8468,-79.5655
Spring Creek,TN,35.7667,-88.6772
Spring Dale,WV,37.8695,-80.8150
Spring Gap,MD,39.5653,-78.7167
Spring Garden,AL,33.9728,-85.5539
Spring Glen,NY,41.6656,-74.4303
Spring Glen,PA,40.6334,-76.6350
Spring Green,WI,43.1883,-90.0676
Spring Grove,IL,42.4413,-88.2237
Spring Grove,MN,43.5623,-91.6368
Spring Grove,PA,39.8572,-76.8774
Spring Grove,VA,37.1901,-76.9923
Spring Hill,FL,28.4051,-82.5301
Spring Hill,FL,28.4655,-82.5981
Spring Hill,KS,38.7631,-94.8246
Spring Hill,TN,35.7173,-86.9048
Spring Hope,NC,35.9302,-78.1085
Spring House,PA,40.1870,-75.2375
Spring Lake,MI,43.0887,-86.1915
Spring Lake,MN,47.5888,-93.8382
Spring Lake,NC,35.1830,-78.9786
Spring Lake,NJ,40.1542,-74.0379
Spring Mills,PA,40.8578,-77.5740
Spring Mount,PA,40.2756,-75.4569
Spring Park,MN,44.9356,-93.6341
Spring Run,PA,40.1466,-77.7405
Spring Valley,CA,32.7447,-116.9980
Spring Valley,IL,41.3279,-89.2042
Spring Valley,MN,43.6823,-92.3680
Spring Valley,NY,41.1180,-74.0463
Spring Valley,OH,39.6028,-84.1016
Spring Valley,WI,44.8356,-92.2906
Springboro,OH,39.5630,-84.2288
Springboro,PA,41.8113,-80.3753
Springbrook,IA,42.1674,-90.4846
Springbrook,WI,45.9604,-91.6777
Springdale,AR,36.1835,-94.1762
Springdale,MT,45.7383,-110.2264
Springdale,PA,40.5440,-79.7844
Springdale,UT,37.2997,-113.0497
Springdale,WA,47.9927,-117.8733
Springer,NM,36.3767,-104.5927
Springer,OK,34.3038,-97.1223
Springerton,IL,38.1699,-88.3726
Springerville,AZ,34.1193,-109.3041
Springfield,AR,35.2749,-92.5457
Springfield,CO,37.4067,-102.6173
Springfield,GA,32.4121,-81.3264
Springfield,ID,43.0817,-112.6811
Springfield,IL,39.8000,-89.6495
Springfield,KY,37.7014,-85.2405
Springfield,LA,30.4157,-90.5775
Springfield,MA,42.1060,-72.5977
Springfield,ME,45.4264,-68.1108
Springfield,MN,44.2329,-94.9792
Springfield,MO,37.2152,-93.2950
Springfield,NE,41.0765,-96.1438
Springfield,NH,43.4916,-72.0579
Springfield,NJ,40.7015,-74.3227
Springfield,OH,39.9242,-83.8089
Springfield,OR,44.0611,-123.0153
Springfield,PA,39.9296,-75.3338
Springfield,SC,33.5343,-81.2499
Springfield,SD,42.8687,-97.9288
Springfield,TN,36.5018,-86.8769
Springfield,VA,38.7797,-77.1866
Springfield,VT,43.3034,-72.4778
Springfield,WI,42.6417,-88.4119
Springfield,WV,39.4630,-78.6950
Springfield Center,NY,42.8501,-74.9381
Springfield Gardens,NY,40.6730,-73.7507
Springhill,LA,33.0005,-93.4596
Springlake,TX,34.2393,-102.3090
Springport,IN,40.0088,-85.3689
Springport,MI,42.3805,-84.7039
Springs,PA,39.7489,-79.0889
Springtown,PA,40.5564,-75.2897
Springtown,TX,32.9660,-97.6350
Springvale,ME,43.4715,-70.8064
Springview,NE,42.8488,-99.8061
Springville,AL,33.7386,-86.4394
Springville,CA,36.1363,-118.7961
Springville,IA,42.0607,-91.4394
Springville,IN,38.9507,-86.6139
Springville,NY,42.5200,-78.6847
Springville,PA,41.7147,-75.9025
Springville,TN,36.2650,-88.1459
Springville,UT,40.1625,-111.5987
Springwater,NY,42.6776,-77.5775
Sproul,PA,40.2725,-78.4608
Spruce,MI,44.8224,-83.5044
Spruce Creek,PA,40.6218,-78.1361
Spruce Head,ME,44.0104,-69.1707
Spruce Pine,AL,34.3848,-87.7121
Spruce Pine,NC,35.9060,-82.0705
Spur,TX,33.4790,-100.8571
Spurgeon,IN,38.2522,-87.2572
Spurger,TX,30.7781,-94.2127
Spurlockville,WV,38.0770,-81.9918
Squaw Lake,MN,47.6362,-94.1475
Squaw Valley,CA,36.7071,-119.1814
Squire,WV,37.2370,-81.5805
Squires,MO,36.8504,-92.5844
Squirrel Island,ME,43.8090,-69.6310
St Clairsville,PA,40.1586,-78.5099
St Columbans,NE,41.0942,-96.0536
Staatsburg,NY,41.8502,-73.8988
Stacy,MN,45.3981,-92.9872
Stacy,NC,34.8412,-76.4289
Stacyville,IA,43.4457,-92.7610
Stacyville,ME,45.8859,-68.4618
Stafford,CT,41.9847,-72.2894
Stafford,KS,37.9554,-98.5929
Stafford,NY,42.9829,-78.0898
Stafford,OH,39.7133,-81.2764
Stafford,TX,29.6228,-95.5678
Stafford,VA,38.4586,-77.4306
Stafford Springs,CT,41.9661,-72.2899
Staffordsville,KY,37.8385,-82.8574
Staffordsville,VA,37.2454,-80.7403
Staffordville,CT,41.9939,-72.2592
Stahlstown,PA,40.1386,-79.3445
Staley,NC,35.8015,-79.5844
Stambaugh,KY,37.8411,-82.7678
Stambaugh,MI,46.0811,-88.6269
Stamford,CT,41.0531,-73.5390
Stamford,NE,40.1163,-99.5814
Stamford,NY,42.4174,-74.6098
Stamford,TX,32.9453,-99.7859
Stamford,VT,42.7696,-73.0691
Stamping Ground,KY,38.2888,-84.6818
Stamps,AR,33.3569,-93.5013
Stanaford,WV,37.8158,-81.1525
Stanardsville,VA,38.3026,-78.4708
Stanberry,MO,40.2293,-94.5387
Stanchfield,MN,45.6675,-93.2433
Standard,CA,37.9842,-120.3811
Standard,IL,41.2567,-89.1808
Standish,CA,40.3509,-120.4068
Standish,ME,43.8142,-70.4807
Standish,MI,43.9733,-83.9433
Stanfield,AZ,32.8823,-111.9660
Stanfield,NC,35.2106,-80.4407
Stanfield,OR,45.7860,-119.2116
Stanford,CA,37.4236,-122.1619
Stanford,IL,40.4376,-89.2164
Stanford,IN,39.0897,-86.6667
Stanford,KY,37.5245,-84.6912
Stanford,MT,47.1489,-110.1961
Stanfordville,NY,41.8877,-73.6945
Stanhope,IA,42.2904,-93.7751
Stanhope,NJ,40.9217,-74.7004
Stanley,IA,42.6356,-91.8127
Stanley,ID,44.2291,-114.7254
Stanley,KY,37.8233,-87.2439
Stanley,NC,35.3516,-81.0959
Stanley,ND,48.3192,-102.3928
Stanley,NM,35.1295,-106.0283
Stanley,NY,42.8303,-77.1207
Stanley,VA,38.5660,-78.5093
Stanley,WI,44.9689,-90.9389
Stanleytown,VA,36.7348,-79.9355
Stanton,AL,32.7096,-86.8868
Stanton,CA,33.8030,-117.9947
Stanton,IA,40.9859,-95.0988
Stanton,KY,37.8427,-83.8299
Stanton,MI,43.3058,-85.0995
Stanton,MO,38.2744,-91.1056
Stanton,ND,47.3128,-101.3899
Stanton,NE,41.9076,-97.2140
Stanton,NJ,40.5750,-74.8381
Stanton,TN,35.4482,-89.3326
Stanton,TX,32.1400,-101.8099
Stantonsburg,NC,35.5940,-77.8378
Stantonville,TN,35.1809,-88.4364
Stanville,KY,37.5784,-82.6692
Stanwood,IA,41.8963,-91.1662
Stanwood,MI,43.6017,-85.4446
Stanwood,WA,48.2011,-122.3780
Staplehurst,NE,40.9845,-97.1859
Staples,MN,46.3536,-94.7633
Staples,TX,29.7811,-97.8358
Stapleton,AL,30.7425,-87.7933
Stapleton,GA,33.1894,-82.4597
Stapleton,NE,41.4888,-100.4831
Star,ID,43.7013,-116.4967
Star,MS,32.0939,-90.0461
Star,NC,35.4211,-79.7826
Star,TX,31.4790,-98.4158
Star City,AR,33.9405,-91.8653
Star City,IN,40.9602,-86.5404
Star Junction,PA,40.0832,-79.7555
Star Lake,NY,44.1578,-75.0330
Star Lake,WI,46.0383,-89.4722
Star Prairie,WI,45.2013,-92.5514
Star Tannery,VA,39.0908,-78.4343
Starbuck,MN,45.5926,-95.5421
Starbuck,WA,46.5197,-118.1278
Starford,PA,40.7010,-78.9803
Stark,KS,37.6811,-95.1388
Stark City,MO,36.8785,-94.1548
Starke,FL,29.9583,-82.1185
Starks,LA,30.3085,-93.6615
Starksboro,VT,44.2261,-73.0157
Starkville,MS,33.4501,-88.8176
Starkweather,ND,48.4488,-98.8539
Starlight,PA,41.9251,-75.3212
Starr,SC,34.3962,-82.6897
Starrucca,PA,41.8907,-75.4490
Start,LA,32.4864,-91.8592
Startex,SC,34.9283,-82.0992
Startup,WA,47.8681,-121.7392
State Center,IA,42.0109,-93.1673
State College,PA,40.7925,-77.8523
State Farm,VA,37.6453,-77.8283
State Line,IN,40.1972,-87.5269
State Line,MS,31.3916,-88.5171
State Line,PA,39.7247,-77.7247
State Park,SC,34.0906,-80.9664
State Road,NC,36.3422,-80.8653
State University,AR,35.9149,-90.4542
Stateline,NV,38.9625,-119.9389
Staten Island,NY,40.6316,-74.0927
Statenville,GA,30.7255,-82.9799
Statesboro,GA,32.4408,-81.7740
Statesville,NC,35.8381,-80.8842
Statham,GA,33.9602,-83.5893
Staunton,IL,39.0135,-89.7857
Staunton,IN,39.4875,-87.1889
Staunton,VA,38.1451,-79.0752
Stayton,OR,44.8021,-122.7624
Steamboat Rock,IA,42.4178,-93.0629
Steamboat Springs,CO,40.4850,-106.8311
Steamburg,NY,42.1081,-78.9044
Stearns,KY,36.7082,-84.5165
Stebbins,AK,63.4785,-162.2274
Stedman,NC,35.0347,-78.6949
Steedman,MO,38.7566,-91.7888
Steele,AL,33.9417,-86.2289
Steele,KY,37.4029,-82.2071
Steele,MO,36.0915,-89.8346
Steele,ND,46.8524,-99.9336
Steele City,NE,40.0425,-96.9907
Steeles Tavern,VA,37.9256,-79.2028
Steeleville,IL,38.0057,-89.6665
Steelville,MO,37.9630,-91.3293
Steen,MN,43.5317,-96.2439
Steens,MS,33.5671,-88.3278
Steep Falls,ME,43.7571,-70.6456
Steger,IL,41.4686,-87.6386
Stehekin,WA,48.2980,-120.7552
Steilacoom,WA,47.1704,-122.5888
Steinauer,NE,40.2169,-96.2302
Steinhatchee,FL,29.6739,-83.3723
Stella,MO,36.7516,-94.2086
Stella,NC,34.7777,-77.1308
Stella,NE,40.2303,-95.7680
Stella Niagara,NY,43.2019,-79.0425
Stem,NC,36.2100,-78.7001
Stendal,IN,38.2835,-87.1205
Stennis Space Center,MS,30.3086,-89.3300
Stephan,SD,44.2481,-99.4528
Stephen,MN,48.4525,-96.8674
Stephens,AR,33.4550,-93.0214
Stephens,GA,33.7715,-83.1159
Stephens City,VA,39.0834,-78.1907
Stephenson,MI,45.4166,-87.6258
Stephenson,VA,39.1973,-78.0941
Stephenson,WV,37.5798,-81.3339
Stephensport,KY,37.9048,-86.5240
Stephentown,NY,42.5233,-73.4224
Stephenville,TX,32.2214,-98.2224
Steptoe,WA,47.0061,-117.3550
Sterling,AK,60.5204,-150.8498
Sterling,CO,40.6306,-103.2212
Sterling,CT,41.7156,-71.8196
Sterling,IL,41.8055,-89.7054
Sterling,KS,38.2126,-98.2055
Sterling,MA,42.4354,-71.7752
Sterling,MI,44.0678,-84.0126
Sterling,ND,46.8436,-100.2744
Sterling,NE,40.4637,-96.3867
Sterling,NY,43.3296,-76.6747
Sterling,OH,40.9533,-81.8519
Sterling,OK,34.7503,-98.1714
Sterling,PA,41.3419,-75.3945
Sterling,UT,39.1936,-111.6917
Sterling,VA,39.0061,-77.4288
Sterling City,TX,31.8351,-101.0017
Sterling Forest,NY,41.1825,-74.3192
Sterling Heights,MI,42.5648,-83.0701
Sterlington,LA,32.5933,-92.1213
Sterrett,AL,33.4461,-86.4917
Stet,MO,39.4231,-93.7586
Stetson,ME,44.8843,-69.1069
Stetsonville,WI,45.0792,-90.2829
Steuben,ME,44.4971,-67.9503
Steuben,WI,43.1955,-90.8609
Steubenville,OH,40.3706,-80.6612
Stevens,PA,40.2194,-76.1626
Stevens Point,WI,44.5212,-89.5588
Stevens Village,AK,65.9959,-149.1183
Stevensburg,VA,38.4441,-77.8842
Stevenson,AL,34.8769,-85.8508
Stevenson,CT,41.3831,-73.1850
Stevenson,MD,39.4103,-76.7133
Stevenson,WA,45.6882,-121.9093
Stevenson Ranch,CA,34.3811,-118.5821
Stevensville,MD,38.9394,-76.3371
Stevensville,MI,42.0220,-86.5119
Stevensville,MT,46.5267,-114.0478
Stevensville,PA,41.7718,-76.1717
Stevensville,VA,37.7146,-76.9352
Stevinson,CA,37.3257,-120.8699
Steward,IL,41.8475,-89.0151
Stewardson,IL,39.2720,-88.6319
Stewart,MN,44.7259,-94.4516
Stewart,MS,33.5101,-89.4790
Stewart,OH,39.3213,-81.8929
Stewart,TN,36.3241,-87.8725
Stewarts Point,CA,38.6519,-123.3981
Stewartstown,PA,39.7720,-76.5970
Stewartsville,MO,39.7455,-94.5178
Stewartsville,NJ,40.6957,-75.0825
Stewartville,MN,43.8673,-92.4547
Stickney,SD,43.5842,-98.5088
Stidham,OK,35.3814,-95.7056
Stigler,OK,35.2686,-95.1071
Stilesville,IN,39.6391,-86.6182
Still Pond,MD,39.3276,-76.0522
Still River,MA,42.4917,-71.6181
Stillman Valley,IL,42.1183,-89.1898
Stillmore,GA,32.4419,-82.2153
Stillwater,ME,44.9083,-68.6869
Stillwater,MN,45.0500,-92.8300
Stillwater,NJ,41.0358,-74.8786
Stillwater,NY,42.9057,-73.6972
Stillwater,OH,40.3233,-81.3086
Stillwater,OK,36.1043,-97.0609
Stillwater,PA,41.1515,-76.3696
Stilwell,KS,38.7902,-94.6643
Stilwell,OK,35.8107,-94.6313
Stinesville,IN,39.2986,-86.6522
Stinnett,KY,37.0883,-83.3907
Stinnett,TX,35.8377,-101.4500
Stinson Beach,CA,37.9020,-122.6393
Stinson Lake,NH,43.8611,-71.8089
Stirling,NJ,40.6774,-74.4968
Stirling City,CA,39.9078,-121.5269
Stirum,ND,46.2299,-97.6542
Stites,ID,46.0917,-115.9753
Stittville,NY,43.2229,-75.2899
Stitzer,WI,42.9214,-90.6079
Stockbridge,GA,33.5633,-84.2165
Stockbridge,MA,42.3010,-73.3223
Stockbridge,MI,42.4604,-84.1752
Stockbridge,VT,43.7738,-72.7814
Stockbridge,WI,44.0717,-88.2989
Stockdale,OH,38.9564,-82.8583
Stockdale,PA,40.0826,-79.8501
Stockdale,TX,29.2319,-97.9351
Stockertown,PA,40.7539,-75.2625
Stockett,MT,47.3217,-111.1287
Stockholm,ME,47.0643,-68.2086
Stockholm,NJ,41.0992,-74.5283
Stockholm,SD,45.1031,-96.8106
Stockholm,WI,44.5004,-92.2284
Stockland,IL,40.6144,-87.5928
Stockport,IA,40.8589,-91.8035
Stockport,OH,39.5614,-81.8253
Stockton,AL,31.0129,-87.8633
Stockton,CA,37.9580,-121.2876
Stockton,GA,31.0229,-83.0139
Stockton,IA,41.5583,-90.8473
Stockton,IL,42.3492,-90.0202
Stockton,KS,39.4376,-99.2871
Stockton,MD,38.0452,-75.4108
Stockton,MN,44.0275,-91.7697
Stockton,MO,37.7241,-93.7960
Stockton,NJ,40.4397,-74.9554
Stockton,NY,42.3182,-79.3758
Stockton,UT,40.3505,-112.4252
Stockton Springs,ME,44.5141,-68.8560
Stockville,NE,40.4948,-100.3849
Stockwell,IN,40.2861,-86.7708
Stoddard,NH,43.0739,-72.1088
Stoddard,WI,43.6912,-91.1919
Stokes,NC,35.7104,-77.2722
Stokesdale,NC,36.2552,-79.9705
Stollings,WV,37.8419,-81.9333
Stone,KY,37.5606,-82.2890
Stone Creek,OH,40.4052,-81.5890
Stone Harbor,NJ,39.0533,-74.7620
Stone Lake,WI,45.8337,-91.5093
Stone Mountain,GA,33.7942,-84.2018
Stone Park,IL,41.9030,-87.8811
Stone Ridge,NY,41.8616,-74.1697
Stoneboro,PA,41.3439,-80.0976
Stonefort,IL,37.6299,-88.7428
Stoneham,CO,40.6870,-103.6387
Stoneham,MA,42.4828,-71.0978
Stoneham,ME,44.2382,-70.8529
Stoneville,MS,33.4239,-90.9150
Stoneville,NC,36.4705,-79.9013
Stonewall,LA,32.2848,-93.8003
Stonewall,MS,32.1564,-88.7748
Stonewall,NC,35.1372,-76.7481
Stonewall,OK,34.6662,-96.5429
Stonewall,TX,30.2249,-98.6555
Stoney Fork,KY,36.8892,-83.5385
Stonington,CT,41.3664,-71.9155
Stonington,IL,39.6405,-89.1913
Stonington,ME,44.1752,-68.6746
Stony Brook,NY,40.9003,-73.1251
Stony Creek,NY,43.4214,-73.9495
Stony Creek,VA,36.9361,-77.4443
Stony Point,NC,35.8661,-81.0641
Stony Point,NY,41.2292,-73.9962
Stony Ridge,OH,41.5103,-83.5072
Stonyford,CA,39.3337,-122.5178
Stopover,KY,37.5303,-82.0735
Storden,MN,44.0524,-95.3019
Storm Lake,IA,42.6474,-95.1961
Stormville,NY,41.5512,-73.7255
Storrie,CA,39.5139,-121.5553
Storrs Mansfield,CT,41.8054,-72.2572
Story,AR,34.6687,-93.5376
Story,WY,44.6072,-107.0492
Story City,IA,42.1835,-93.5988
Stotts City,MO,37.1031,-93.9543
Stottville,NY,42.2861,-73.7392
Stoughton,MA,42.1253,-71.1074
Stoughton,WI,42.9290,-89.2240
Stout,IA,42.5000,-92.7117
Stout,OH,38.6546,-83.2090
Stoutland,MO,37.8693,-92.5114
Stoutsville,MO,39.5594,-91.8297
Stoutsville,OH,39.6067,-82.8193
Stovall,NC,36.4481,-78.5706
Stover,MO,38.4414,-92.9947
Stow,MA,42.4308,-71.5150
Stow,NY,42.1567,-79.4017
Stow,OH,41.1748,-81.4380
Stowe,VT,44.4695,-72.6923
Stowell,TX,29.7897,-94.3831
Stoy,IL,38.9975,-87.8331
Stoystown,PA,40.1099,-78.9560
Strabane,PA,40.2169,-80.1462
Strafford,MO,37.2797,-93.1066
Strafford,NH,43.2506,-71.1625
Strafford,VT,43.8723,-72.3636
Strandburg,SD,45.0389,-96.7901
Strandquist,MN,48.4526,-96.4723
Strang,NE,40.3981,-97.5521
Strang,OK,36.4639,-95.0708
Strasburg,CO,39.7814,-104.2683
Strasburg,IL,39.3641,-88.6279
Strasburg,MO,38.7600,-94.1661
Strasburg,ND,46.0979,-100.2119
Strasburg,OH,40.6003,-81.5366
Strasburg,PA,39.9701,-76.1848
Strasburg,VA,39.0562,-78.3595
Stratford,CA,36.1790,-119.8236
Stratford,CT,41.2044,-73.1356
Stratford,IA,42.2847,-93.9029
Stratford,NJ,39.8288,-75.0147
Stratford,NY,43.1791,-74.6768
Stratford,OK,34.7714,-96.9763
Stratford,SD,45.2866,-98.2792
Stratford,TX,36.3335,-101.9886
Stratford,VA,38.1206,-76.8111
Stratford,WA,47.4272,-119.2819
Stratford,WI,44.7899,-90.0583
Stratham,NH,43.0194,-70.8997
Strathcona,MN,48.6266,-96.1096
Strathmere,NJ,39.1992,-74.6554
Strathmore,CA,36.1472,-119.0792
Strattanville,PA,41.1955,-79.3082
Stratton,CO,39.3087,-102.5979
Stratton,ME,45.1232,-70.4319
Stratton,NE,40.1445,-101.2183
Stratton,OH,40.5217,-80.6264
Straughn,IN,39.8319,-85.2724
Strausstown,PA,40.4922,-76.1833
Strawberry,AR,35.9726,-91.3754
Strawberry,CA,38.2017,-119.9978
Strawberry Plains,TN,36.0415,-83.6777
Strawberry Point,IA,42.6832,-91.5409
Strawberry Valley,CA,39.6041,-121.0746
Strawn,IL,40.6476,-88.4040
Strawn,TX,32.5945,-98.4995
Streamwood,IL,42.0225,-88.1690
Streator,IL,41.1225,-88.8307
Street,MD,39.6499,-76.3302
Streeter,ND,46.6950,-99.2971
Streetman,TX,31.8885,-96.2988
Streetsboro,OH,41.2491,-81.3383
Stringer,MS,31.8447,-89.2621
Stringtown,OK,34.4676,-96.0002
Stroh,IN,41.5814,-85.1994
Stromsburg,NE,41.1118,-97.5742
Strong,AR,33.1195,-92.3621
Strong,ME,44.8224,-70.2221
Strong City,KS,38.4129,-96.5172
Stronghurst,IL,40.7523,-90.9257
Strongs,MI,46.3653,-85.0353
Strongstown,PA,40.5628,-78.9130
Strongsville,OH,41.3132,-81.8285
Stroud,OK,35.7824,-96.6844
Stroudsburg,PA,40.9877,-75.2485
Strum,WI,44.5674,-91.3833
Strunk,KY,36.6191,-84.4308
Struthers,OH,41.0508,-80.5985
Stryker,MT,48.6742,-114.7692
Stryker,OH,41.4861,-84.4089
Strykersville,NY,42.7249,-78.4347
Stuart,FL,27.1968,-80.2538
Stuart,IA,41.5186,-94.3046
Stuart,NE,42.5713,-99.1396
Stuart,OK,34.8826,-96.1381
Stuart,VA,36.6517,-80.2392
Stuarts Draft,VA,38.0144,-79.0298
Studio City,CA,34.1430,-118.3913
Studley,VA,37.6756,-77.2911
Stump Creek,PA,41.0125,-78.8375
Stumpy Point,NC,35.8630,-75.7791
Sturbridge,MA,42.1126,-72.0842
Sturdivant,MO,37.0710,-90.0092
Sturgeon,MO,39.2057,-92.2953
Sturgeon,PA,40.3847,-80.2111
Sturgeon Bay,WI,44.8438,-87.3753
Sturgeon Lake,MN,46.3837,-92.8182
